Theta, Alpha, Low_beta, High_beta, Gamma
0.0346253,0.0550825,0.040663,0.0119448,0.0150033,
0.0346253,0.0550825,0.040663,0.0119448,0.0150033,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0409399,0.0625579,0.0455652,0.0122795,0.0172445,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0433373,0.0630888,0.0460728,0.0123012,0.0184002,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0413507,0.0565083,0.0418398,0.0119409,0.0183689,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0357224,0.0451289,0.0343042,0.0112773,0.0174279,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0281305,0.0325623,0.0265313,0.010406,0.0160356,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0206946,0.0222491,0.0204697,0.00972176,0.0147172,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0148709,0.0157053,0.0176369,0.00940249,0.0137579,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.0109822,0.0120361,0.0175375,0.00942102,0.0133077,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.00946872,0.00981811,0.0194215,0.00981985,0.0133328,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.0093333,0.00985939,0.0199252,0.0101729,0.0138088,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.015878,0.013388,0.0213272,0.011063,0.0148661,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0350917,0.0254302,0.0244845,0.0128003,0.0167873,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.0728118,0.0495123,0.0304515,0.0156506,0.0195418,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.12664,0.0837526,0.0387364,0.0192827,0.0227346,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.185429,0.120615,0.0469606,0.0226075,0.0255532,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.232945,0.149207,0.052301,0.0245701,0.0271758,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.252634,0.15922,0.0520393,0.0243537,0.0270792,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.240491,0.148643,0.0461662,0.0219651,0.0250761,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.198899,0.119601,0.0364916,0.0180881,0.0217503,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.145125,0.0829851,0.0270402,0.0143242,0.0182325,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.095797,0.0491465,0.0209991,0.0116196,0.0156025,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.0624715,0.0251668,0.0199214,0.0105229,0.0144576,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.04735,0.0124494,0.0223135,0.0106964,0.0146401,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0441395,0.00807014,0.0254361,0.0113466,0.0153233,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0436173,0.00649941,0.0267189,0.0119374,0.0156592,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0416679,0.00670408,0.0249244,0.0118441,0.0151444,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0362598,0.0070124,0.0207698,0.0113273,0.013769,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0287386,0.00704167,0.0156722,0.0105814,0.011947,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0212545,0.00678194,0.0109347,0.00961984,0.0101246,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0150925,0.00650944,0.00769596,0.00874938,0.0088384,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0112563,0.00653469,0.00624796,0.00797321,0.00836714,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.0093514,0.00639999,0.00624985,0.00742605,0.0087405,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
0.00938227,0.00709462,0.00710781,0.00703183,0.00977353,
